Día,Mes,Año,Hora,Clasificacion PM10,Clasificacion PM2.5,Clasificacion NO2
Sun,Apr,2021,16:00 - 17:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Apr,2021,17:00 - 18:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Apr,2021,18:00 - 19:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Apr,2021,19:00 - 20:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Apr,2021,20:00 - 21:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Apr,2021,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Sun,Apr,2021,22:00 - 23:00,PM10_REGULAR,PM2.5_BUENA,NO2_BUENA
Mon,Apr,2021,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Apr,2021,2:00 - 3:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,3:00 - 4:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,5:00 - 6:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Apr,2021,6:00 - 7:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,7:00 - 8:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,9:00 - 10:00,PM10_MALA,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,10:00 - 11:00,PM10_MALA,PM2.5_MALA,NO2_BUENA
Mon,Apr,2021,11:00 - 12:00,PM10_MALA,PM2.5_MALA,NO2_BUENA
Mon,Apr,2021,12:00 - 13:00,PM10_MALA,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,14:00 - 15:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,15:00 - 16:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,16:00 - 17:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Apr,2021,17:00 - 18:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Apr,2021,18:00 - 19:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,19:00 - 20:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,20:00 - 21:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Mon,Apr,2021,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Mon,Apr,2021,22:00 - 23:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Apr,2021,1:00 - 2:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,2:00 - 3:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,3:00 - 4:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,4:00 - 5:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,5:00 - 6:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,6:00 - 7:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,7:00 - 8:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,8:00 - 9:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,9:00 - 10:00,PM10_MALA,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,10:00 - 11:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,12:00 - 13:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,14:00 - 15:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,15:00 - 16:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,16:00 - 17:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,17:00 - 18:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,18:00 - 19:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,19:00 - 20:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,20:00 - 21:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Tue,Apr,2021,21:00 - 22:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Tue,Apr,2021,22:00 - 23:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,1:00 - 2:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Apr,2021,2:00 - 3:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Apr,2021,3:00 - 4:00,PM10_BUENA,PM2.5_BUENA,NO2_BUENA
Wed,Apr,2021,4:00 - 5:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,5:00 - 6:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,6:00 - 7:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,7:00 - 8:00,PM10_MALA,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,8:00 - 9:00,PM10_MALA,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,9:00 - 10:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,10:00 - 11:00,PM10_MALA,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,11:00 - 12:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,12:00 - 13:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,13:00 - 14:00,PM10_REGULAR,PM2.5_REGULAR,NO2_BUENA
Wed,Apr,2021,14:00 - 15:00,PM10_BUENA,PM2.5_REGULAR,NO2_BUENA
